#{"t_start": 1775531361.869478, "env_id": "MountainCarContinuous-v0"}
r,l,t
-32.504201,999,0.972061
-34.744071,999,7.280672
-33.139193,999,13.630471
-32.860347,999,20.62843
-31.004645,999,27.607931
-29.946927,999,34.351007
-30.41317,999,41.111043
-28.900705,999,47.700459
-26.436504,999,54.010766
-23.918805,999,60.258524
-21.761021,999,69.334705
-17.985626,999,75.62302
-13.981807,999,81.869988
-11.138192,999,88.122479
-8.899896,999,94.202983
-7.056684,999,100.423452
-5.460449,999,106.656695
-4.152469,999,112.87958
-3.294562,999,119.119357
-2.578011,999,125.26295
-2.124721,999,134.419921
-1.613899,999,140.632439
-1.262532,999,146.809929
-1.153375,999,153.275891
-0.980623,999,159.720871
-0.847774,999,166.085022
-0.769766,999,172.452964
-0.796324,999,178.869605
-0.798024,999,185.298874
-0.751243,999,191.631126
-0.850738,999,202.419461
-0.77094,999,208.775848
-0.775854,999,215.22832
-0.799835,999,221.58345
-0.830749,999,227.991067
-0.75555,999,234.356639
-0.803503,999,240.883617
-0.766692,999,247.326427
-0.791329,999,253.734222
-0.736322,999,260.159636
-0.842239,999,270.989777
-0.759232,999,277.29307
-0.740308,999,283.585546
-0.804871,999,289.953913
-0.749613,999,296.255862
-0.826344,999,302.879042
-0.799123,999,309.493816
-0.85355,999,315.889094
-0.748295,999,322.343828
-0.773981,999,328.62412
-0.793446,999,339.40114
-0.833702,999,345.705546
-0.765533,999,352.111627
-0.777209,999,358.497857
-0.840495,999,364.996662
-0.761869,999,371.374287
-0.763813,999,378.101132
-0.798189,999,384.606688
-0.809418,999,390.985491
-0.76895,999,397.227156
-0.764426,999,406.402314
-0.809546,999,412.692455
-0.74307,999,418.942734
-0.81006,999,425.175723
-0.845094,999,431.476282
-0.780474,999,437.691247
-0.836976,999,443.914186
-0.776274,999,450.187612
-0.773642,999,456.719936
-0.803595,999,463.356189
-0.787274,999,472.6787
-0.764945,999,478.910108
-0.818309,999,485.328206
-0.771237,999,491.611507
-0.830704,999,497.929047
-0.820421,999,504.21491
-0.802388,999,510.496919
-0.749275,999,516.830034
-0.794495,999,523.12925
-0.837106,999,529.403779
-0.78986,999,538.844398
-0.775311,999,545.127188
-0.816218,999,551.558145
-0.820151,999,557.825846
-0.84418,999,564.227607
-0.781085,999,570.631455
-0.738261,999,576.912899
-0.824625,999,583.262442
-0.813759,999,589.641245
-0.854325,999,595.964719
-0.791037,999,605.247016
-0.78311,999,611.609093
-0.840089,999,617.988979
-0.796839,999,624.302364
-0.786298,999,630.547542
-0.820949,999,636.955831
-0.760154,999,643.365354
-0.742315,999,649.624066
-0.815574,999,655.993206
-0.816172,999,662.35122
-0.807122,999,671.65242
-0.833602,999,678.012813
-0.825342,999,684.296751
-0.809527,999,690.594945
-0.778788,999,697.036322
-0.768907,999,703.433541
-0.834377,999,709.768964
-0.76304,999,716.158298
-0.82545,999,722.496855
-0.773401,999,728.949378
-0.797858,999,738.370817
-0.731443,999,744.653348
-0.759366,999,751.058703
-0.811995,999,757.33749
-0.820259,999,763.586229
-0.817348,999,769.818589
-0.855808,999,776.151261
-0.782258,999,782.34656
-0.763477,999,788.604823
-0.798637,999,794.906465
-0.81424,999,804.102006
-0.79537,999,810.27252
-0.732729,999,816.541979
-0.810955,999,822.772894
-0.816412,999,829.168253
-0.801129,999,835.407487
-0.765401,999,841.639203
-0.72941,999,848.051438
-0.834583,999,854.311992
-0.773069,999,860.547663
-0.802216,999,869.716032
-0.79098,999,875.971626
-0.781535,999,882.199206
-0.789328,999,888.521206
-0.820726,999,894.784561
-0.77914,999,901.071627
-0.779499,999,907.354969
-0.815894,999,913.631279
-0.827005,999,919.867085
-0.784324,999,926.13834
-0.78073,999,935.233209
-0.824538,999,941.486923
-0.779246,999,947.654126
-0.803692,999,953.834529
-0.803175,999,960.16649
-0.806061,999,966.32174
-0.785598,999,972.584561
-0.823073,999,978.787969
-0.765454,999,985.14186
-0.792152,999,991.400917
-0.818661,999,1000.505857
-0.781245,999,1006.667048
-0.807975,999,1012.867593
-0.792152,999,1019.167556
-0.769657,999,1025.389153
-0.83032,999,1031.616385
-0.847229,999,1037.941638
-0.830824,999,1044.18454
-0.822474,999,1050.373636
-0.82181,999,1056.678145
-0.830111,999,1065.917108
-0.783945,999,1072.092573
-0.796479,999,1078.374293
-0.842073,999,1084.610003
-0.802999,999,1091.013993
-0.732961,999,1097.259231
-0.825606,999,1103.437669
-0.836183,999,1109.709167
-0.847986,999,1116.03791
-0.765588,999,1122.286258
-0.716904,999,1131.426065
-0.775169,999,1137.698348
-0.877247,999,1143.936125
-0.839162,999,1150.176619
-0.713874,999,1156.415854
-0.745709,999,1162.676074
-0.865204,999,1168.995371
-0.752672,999,1175.199857
-0.816534,999,1181.510708
-0.84798,999,1187.752374
-0.784408,999,1196.932312
-0.809249,999,1203.212511
-0.771308,999,1209.418038
-0.724982,999,1215.675394
-0.766557,999,1222.004514
-0.793022,999,1228.297066
-0.819058,999,1234.522947
-0.808368,999,1240.768922
-0.792337,999,1247.027957
-0.812112,999,1253.28374
-0.817181,999,1262.445736
-0.768564,999,1268.782803
-0.816398,999,1275.038835
-0.767677,999,1281.268779
-0.75964,999,1287.551287
-0.795532,999,1293.788438
-0.802613,999,1300.170107
-0.830382,999,1306.444312
-0.745362,999,1312.71349
-0.80945,999,1318.958885
