#{"t_start": 1775536314.6161404, "env_id": "MountainCarContinuous-v0"}
r,l,t
-999.0,999,0.872097
-999.0,999,6.039227
-999.0,999,11.459687
-999.0,999,16.940871
-999.0,999,22.432824
-999.0,999,28.167062
-999.0,999,33.615512
-999.0,999,38.979693
-999.0,999,44.465838
-999.0,999,49.786153
-999.0,999,58.065687
-999.0,999,63.602323
-999.0,999,69.189992
-999.0,999,74.835212
-999.0,999,80.373866
-999.0,999,85.678195
-999.0,999,91.131119
-999.0,999,96.826578
-999.0,999,102.471132
-999.0,999,108.315666
-999.0,999,118.351588
-999.0,999,124.134366
-999.0,999,130.021704
-999.0,999,135.911871
-999.0,999,141.750039
-999.0,999,147.813049
-999.0,999,153.639525
-999.0,999,159.521761
-999.0,999,165.373382
-999.0,999,171.223624
-999.0,999,180.890393
-999.0,999,186.815424
-999.0,999,192.705528
-999.0,999,198.642385
-999.0,999,204.512165
-999.0,999,210.372782
-999.0,999,216.232559
-999.0,999,222.098107
-999.0,999,227.93977
-999.0,999,233.745994
-999.0,999,243.82924
-999.0,999,250.439512
-999.0,999,257.282473
-999.0,999,263.251197
-999.0,999,269.39819
-999.0,999,275.995284
-999.0,999,282.777534
-999.0,999,289.400714
-999.0,999,296.011629
-999.0,999,303.07114
-999.0,999,313.641602
-999.0,999,320.422005
-999.0,999,326.94219
-999.0,999,333.517269
-999.0,999,339.746412
-999.0,999,345.947065
-999.0,999,352.523853
-999.0,999,359.217146
-999.0,999,365.700127
-999.0,999,371.851094
-999.0,999,382.380569
-999.0,999,388.502428
-999.0,999,394.790483
-999.0,999,401.105478
-999.0,999,407.199532
-999.0,999,413.202155
-999.0,999,419.77862
-999.0,999,426.197536
-999.0,999,432.66022
-999.0,999,439.208742
-999.0,999,449.630615
-999.0,999,456.12854
-999.0,999,462.812078
-999.0,999,469.339077
-999.0,999,475.843055
-999.0,999,482.26018
-999.0,999,488.373177
-999.0,999,494.53318
-999.0,999,500.61106
-999.0,999,506.73457
-999.0,999,517.253103
-999.0,999,523.712934
-999.0,999,530.350873
-999.0,999,537.043942
-999.0,999,543.630836
-999.0,999,550.26104
-999.0,999,556.752048
-999.0,999,562.451992
-999.0,999,568.523973
-999.0,999,574.541156
-999.0,999,583.627496
-999.0,999,589.80671
-999.0,999,596.039378
-999.0,999,602.223945
-999.0,999,608.846874
-999.0,999,615.309076
-999.0,999,621.780168
-999.0,999,628.474321
-999.0,999,634.812042
-999.0,999,640.602197
-999.0,999,649.696218
-999.0,999,655.819035
-999.0,999,661.75284
-999.0,999,667.728147
-999.0,999,674.153643
-999.0,999,680.304745
-999.0,999,686.624197
-999.0,999,692.724445
-999.0,999,698.994439
-999.0,999,705.246721
-999.0,999,715.610444
-999.0,999,722.147658
-999.0,999,728.58765
-999.0,999,734.858462
-999.0,999,741.058243
-999.0,999,747.27373
-999.0,999,753.50326
-999.0,999,759.88671
-999.0,999,766.174084
-999.0,999,772.622997
-999.0,999,783.61699
-999.0,999,789.592184
-999.0,999,795.565031
-999.0,999,801.775815
-999.0,999,808.189771
-999.0,999,814.128408
-999.0,999,819.856494
-999.0,999,826.109359
-999.0,999,832.547775
-999.0,999,839.066853
-999.0,999,847.932782
-999.0,999,854.18265
-999.0,999,860.386939
-999.0,999,867.139427
-999.0,999,873.59094
-999.0,999,879.952128
-999.0,999,886.247742
-999.0,999,892.465103
-999.0,999,898.642234
-999.0,999,904.85383
-999.0,999,914.848318
-999.0,999,921.023701
-999.0,999,927.19785
-999.0,999,933.432994
-999.0,999,939.694249
-999.0,999,946.746822
-999.0,999,953.21629
-999.0,999,959.506114
-999.0,999,965.892689
-999.0,999,971.866758
-999.0,999,981.146645
-999.0,999,987.791898
-999.0,999,993.949855
-999.0,999,999.919564
-999.0,999,1006.567124
-999.0,999,1013.083488
-999.0,999,1019.722424
-999.0,999,1026.498598
-999.0,999,1033.365457
-999.0,999,1040.536559
-999.0,999,1050.114004
-999.0,999,1056.213945
-999.0,999,1062.402871
-999.0,999,1068.976681
-999.0,999,1075.339434
-999.0,999,1081.759255
-999.0,999,1088.092148
-999.0,999,1095.16132
-999.0,999,1101.605908
-999.0,999,1109.010994
-999.0,999,1119.577913
-999.0,999,1126.100602
-999.0,999,1132.698394
-999.0,999,1139.515862
-999.0,999,1146.150806
-999.0,999,1152.986771
-999.0,999,1159.006199
-999.0,999,1165.587374
-999.0,999,1172.415716
-999.0,999,1178.75763
-999.0,999,1188.742968
-999.0,999,1195.532508
-999.0,999,1201.930081
-999.0,999,1208.348914
-999.0,999,1214.852699
-999.0,999,1221.296115
-999.0,999,1227.638813
-999.0,999,1234.226783
-999.0,999,1240.879695
-999.0,999,1247.81265
-999.0,999,1258.569227
-999.0,999,1265.203673
-999.0,999,1271.753245
-999.0,999,1278.254023
-999.0,999,1284.933855
-999.0,999,1291.631763
-999.0,999,1298.4562
-999.0,999,1304.901276
-999.0,999,1311.69363
-999.0,999,1318.327668
